train_loss,val_loss,r2_score,epoch,weight_mean,weight_std,grad_mean,grad_std,epoch_time_ms,split,train_loss_pos,train_loss_vel,val_loss_pos,val_loss_vel,r2_score_pos,r2_score_vel
442.32784924699587,327.7525634765625,-163.95030400097863,1,0.0025687006,0.121883385,2.650629e-06,0.0021906176,438.65084648132324,0,255.91545505267086,186.41239320216158,188.8678436279297,138.8847198486328,-174.95086510693173,-152.94974289502554
440.0665814865865,331.69952392578125,-165.7129696356517,2,0.0025686882,0.12188331,1.3768586e-05,0.0021905745,408.59103202819824,0,256.49471857729515,183.57186352511692,193.67237854003906,138.02713012695312,-179.42681007450105,-151.99912919680233
432.5516900032625,328.5010986328125,-164.27019669376637,3,0.0025686736,0.12188323,1.6089862e-05,0.0021905594,408.5662364959717,0,249.43895916446976,183.11273107828046,189.94171142578125,138.5593719482422,-175.9512893422753,-152.58910404525744
437.8114687658746,336.5644836425781,-168.39444257541666,4,0.0025686573,0.12188315,7.859391e-06,0.0021906078,414.19196128845215,0,255.555999345309,182.25546866788991,193.8405303955078,142.7239532470703,-179.5834617515189,-157.2054233993144
437.8316502592489,328.2232666015625,-163.9783325267245,5,0.0025686473,0.121883065,8.157597e-06,0.0021906025,408.9210033416748,0,252.69816685150556,185.13348361301848,191.5009765625,136.7222900390625,-177.4039138042627,-150.55275124918634
433.19560583824534,324.70916748046875,-162.37629257138647,6,0.002568635,0.12188298,3.1793334e-06,0.0021906148,410.88366508483887,0,250.19800605260738,182.99759923823746,187.5929718017578,137.1162109375,-173.76318383516747,-150.98940130760548
444.066090536759,331.1798400878906,-165.53333388085616,7,0.0025686184,0.1218829,1.028134e-05,0.002190594,413.61498832702637,0,255.22791889002505,188.8381708940583,192.44676208496094,138.7330780029297,-178.28501551901752,-152.78165224269483
442.3851017289098,319.31024169921875,-159.62498407377615,8,0.0025685986,0.121882826,-5.7821076e-06,0.0021906137,424.76963996887207,0,255.85283715628722,186.53226368309672,184.86785888671875,134.44236755371094,-171.22444581759478,-148.0255223299575
428.99435630079876,328.71527099609375,-164.46509960819657,9,0.002568582,0.12188274,4.191471e-06,0.0021906148,418.5609817504883,0,245.51043677223103,183.48391952856772,189.08001708984375,139.63523864746094,-175.1485276812451,-153.78167153514806
429.99877957057527,324.3083801269531,-162.28063821716577,10,0.0025685683,0.121882655,1.4833093e-05,0.0021905694,410.34507751464844,0,245.57554352764592,184.42323563237895,186.16265869140625,138.14572143554688,-172.43069216106372,-152.13058427326783
431.1200718216832,321.55303955078125,-160.73064937196602,11,0.0025685553,0.121882565,-1.3345756e-06,0.0021906174,412.19186782836914,0,247.32561660561328,183.794456379296,186.42149353027344,135.13156127929688,-172.67182486498876,-148.78947387894328
433.5819377813639,317.03179931640625,-158.70283976431182,12,0.0025685395,0.12188249,1.8513674e-05,0.0021905398,407.6581001281738,0,249.04048163580788,184.54145498232992,181.0158233642578,136.01597595214844,-167.63585725968844,-149.7698222689352
437.5884207823886,323.28253173828125,-161.54528802764065,13,0.0025685225,0.1218824,3.9358027e-05,0.0021902658,407.0110321044922,0,250.68432162160832,186.9040985107422,188.048828125,135.2337188720703,-174.18786340421542,-148.90271265106585
