train_loss,val_loss,r2_score,epoch,weight_mean,weight_std,grad_mean,grad_std,epoch_time_ms,split,train_loss_pos,train_loss_vel,val_loss_pos,val_loss_vel,r2_score_pos,r2_score_vel
1461.4772536819046,150.8425750732422,-78.67410288528438,1,0.0022716431,0.10234367,1.4346476e-06,0.0013998223,685.5041980743408,0,825.983870497695,635.4933867583404,88.12915802001953,62.71341323852539,-105.59505739743044,-51.75314837313832
1431.8334380828583,138.67047119140625,-71.36496271948306,2,0.002271401,0.10234332,-1.3597254e-06,0.0013998224,679.797887802124,0,786.9023665694504,644.9310673894109,76.24011993408203,62.43035125732422,-91.21488259895045,-51.515042840015674
1431.9827394227723,158.94003295898438,-83.11465597349078,3,0.0022711928,0.10234297,-3.5019416e-06,0.0013998178,706.0530185699463,0,801.4564453674866,630.5262877318236,93.74793243408203,65.19210052490234,-112.39114616789334,-53.838165779088236
1445.5031573321369,148.950927734375,-77.64197045038415,4,0.0022709966,0.10234262,5.2737364e-06,0.0013998115,723.5641479492188,0,811.7120076772329,633.7911561158327,86.84492492675781,62.10599899291992,-104.04173607491404,-51.242204825854266
1443.0718482764992,142.84971618652344,-73.75470578610555,5,0.0022707018,0.10234227,3.835679e-06,0.001399819,721.5800285339355,0,815.853567174963,627.2182801392702,79.67160034179688,63.1781120300293,-95.36536876308051,-52.144042809130596
1412.5414975827878,144.57644653320312,-75.02192484541082,6,0.002270533,0.10234192,9.4288835e-06,0.0013997916,755.1331520080566,0,799.5875968589439,612.9539003114443,82.60885620117188,61.967586517333984,-98.91807440506444,-51.12577528575721
1422.1506320162937,152.60906982421875,-79.8642664643289,7,0.0022703216,0.10234157,1.0208627e-05,0.001399787,756.5791606903076,0,811.177834038262,610.9727990777643,90.55721282958984,62.05186080932617,-108.5318679559911,-51.1966649726667
1439.2378460308453,138.73878479003906,-71.57794481697232,8,0.0022700732,0.10234122,2.8676664e-06,0.0013998195,691.1830902099609,0,801.3509707064242,637.8868797233513,77.24051666259766,61.498268127441406,-92.42489468907051,-50.73099494487414
1417.734219662778,133.57553100585938,-68.67889257570296,9,0.002269831,0.102340885,1.0281701e-05,0.0013997852,723.6299514770508,0,784.8492615845827,632.8849545040646,73.29082489013672,60.28470230102539,-87.64761517515534,-49.710169976250576
1419.4579324808208,144.98179626464844,-75.64488031977993,10,0.0022696329,0.102340534,1.5203344e-07,0.0013998236,701.9829750061035,0,791.912992047834,627.5449444195172,85.06556701660156,59.91622543334961,-101.88954532641522,-49.40021531314465
1401.2442038596214,136.93226623535156,-70.40814243853572,11,0.0022694287,0.102340184,1.0396953e-06,0.0013998224,743.4380054473877,0,794.6812104921083,606.5629908931148,75.014404296875,61.9178581237793,-89.73234002579514,-51.08394485127629
1400.2344508815456,140.6283416748047,-72.80023630324514,12,0.0022691817,0.10233984,-1.3036082e-07,0.0013998222,749.208927154541,0,795.0155860969612,605.2188637535851,79.56201171875,61.06632614135742,-95.23281779100458,-50.3676548154857
1418.4839205355258,134.9735107421875,-68.89200908777578,13,0.002268945,0.102339484,-1.503758e-06,0.001399822,738.2280826568604,0,791.3526303403013,627.1312862774273,71.25550079345703,63.71800994873047,-85.18582507319317,-52.59819310235838
1407.367613096495,134.8287811279297,-69.60815111065288,14,0.0022687423,0.10233914,2.6505481e-06,0.0013998218,749.2890357971191,0,788.2705284324852,619.097081089879,75.47434997558594,59.354427337646484,-90.28865915017342,-48.92764307113236
1408.2127482096355,129.98634338378906,-67.03348001573023,15,0.0022684927,0.10233878,-1.9079055e-06,0.0013998208,765.4399871826172,0,782.6851997719154,625.5275543487824,72.55327606201172,57.43306350708008,-86.75552609324748,-47.311433938212986
1389.9760632214245,141.7093048095703,-73.55607250145952,16,0.0022682582,0.10233845,3.969819e-06,0.0013998173,715.6167030334473,0,776.7681035222234,613.2079647854641,81.19734954833984,60.511959075927734,-97.21081160968738,-49.901333393231674
1368.5789767428562,140.35443115234375,-72.5853424858243,17,0.0022680205,0.10233811,9.138484e-06,0.0013997934,670.4268455505371,0,768.255916698559,600.3230603192303,79.02072143554688,61.33371353149414,-94.57810974541538,-50.59257522623323
