train_loss,val_loss,r2_score,epoch,weight_mean,weight_std,grad_mean,grad_std,epoch_time_ms,split,train_loss_pos,train_loss_vel,val_loss_pos,val_loss_vel,r2_score_pos,r2_score_vel
1010.0837826199001,305.18707275390625,-172.43657390673278,1,0.0021939916,0.10206363,3.8873472e-06,0.0013998181,644.3159580230713,0,475.6591168156377,534.424666651973,134.7541046142578,170.43296813964844,-146.94259813472337,-197.93054967874218
1012.6328755131474,269.4226989746094,-151.917861685258,2,0.002193991,0.10206363,3.896227e-06,0.0013998166,661.8330478668213,0,475.923026614719,536.7098450837312,124.55750274658203,144.86520385742188,-135.74804657158148,-168.0876767989345
1017.1540696885851,264.5567932128906,-149.1721682528132,3,0.00219399,0.10206363,1.5591459e-06,0.0013998214,634.8588466644287,0,469.8369074927436,547.3171617013437,121.84391021728516,142.71287536621094,-132.76887254039076,-165.57546396523568
1023.103914614077,295.984375,-166.9487273756197,4,0.0021939895,0.10206363,-1.4637825e-06,0.0013998224,637.4590396881104,0,475.94156010945636,547.1623567651819,138.13217163085938,157.85218811035156,-150.65127931026043,-183.246175440979
1004.9411202889902,284.0375671386719,-160.1607889569591,5,0.0021939888,0.10206363,4.27012e-06,0.0013998159,617.9580688476562,0,468.1845918584753,536.7565242626049,132.81744384765625,151.22012329101562,-144.81639480802855,-175.50518310588964
1022.1824552747938,303.9139099121094,-171.81902506019475,6,0.0021939876,0.10206363,8.6855225e-06,0.0013997962,622.8480339050293,0,474.04940760577165,548.133046609384,131.13482666015625,172.77908325195312,-142.96909851158196,-200.6689516088075
1001.8116604840314,292.8096923828125,-165.38329546787975,7,0.0021939871,0.10206363,-5.2323976e-06,0.0013998109,641.9088840484619,0,464.47586426911533,537.3357974864819,129.84483337402344,162.96487426757812,-141.55285253619485,-189.21373839956465
977.711398937084,288.11669921875,-162.33415696405856,8,0.0021939862,0.10206363,4.8646593e-06,0.0013998153,666.1880016326904,0,455.72773912217883,521.983661086471,138.794921875,149.32177734375,-151.37889345836567,-173.28942046975146
1016.4928563435873,287.8268127441406,-162.10668476756985,9,0.0021939862,0.10206363,1.1625855e-06,0.0013998221,673.8979816436768,0,481.47440839696816,535.0184478759766,140.4763946533203,147.3504180908203,-153.22493334137786,-170.9884361937618
1013.9056679054543,275.9710693359375,-155.85519365816077,10,0.0021939867,0.10206363,2.3621399e-06,0.0013998202,660.0770950317383,0,474.6819739871555,539.2236941302264,121.22071075439453,154.7503662109375,-132.08468004057693,-179.62570727574462
1001.0892164442274,287.4341125488281,-162.2857374906217,11,0.0021939857,0.10206363,3.197185e-06,0.0013998207,644.6290016174316,0,462.0676083034939,539.0216102600098,128.70089721679688,158.73321533203125,-140.29695841939002,-184.27451656185337
1010.7983488859953,272.5440673828125,-153.45141894002643,12,0.0021939855,0.10206363,-2.1528547e-06,0.0013998214,637.2170448303223,0,474.7781066894531,536.0202433268229,132.86715698242188,139.67691040039062,-144.87097340761704,-162.03186447243579
1018.0609732733833,262.4613952636719,-148.14699623510342,13,0.0021939843,0.10206363,-2.0088196e-06,0.0013998203,629.7321319580078,0,464.0288829803467,554.0320871141222,116.14098358154297,146.32040405273438,-126.50779584904559,-169.78619662116122
1007.6056645711263,296.2019958496094,-167.42141367014503,14,0.0021939839,0.10206363,1.9234928e-06,0.0013998211,629.7729015350342,0,475.9000314783167,531.7056328102394,128.16123962402344,168.04075622558594,-139.7044841002843,-195.13834324000575
1025.1092854252568,281.97393798828125,-159.13089489905252,15,0.0021939834,0.10206363,-5.095622e-06,0.0013998133,625.8411407470703,0,483.3786527139169,541.7306346186886,127.78539276123047,154.18853759765625,-139.29185280017253,-178.96993699793248
1024.7950134277344,303.2958068847656,-171.59420574931457,16,0.0021939825,0.10206363,5.239032e-07,0.0013998222,625.3349781036377,0,472.3693736041034,552.425638269495,127.2146987915039,176.08111572265625,-138.66530454872705,-204.5231069499021
1012.007760224519,291.57159423828125,-164.70189334105322,17,0.0021939822,0.10206363,-5.1576094e-06,0.001399813,642.510175704956,0,472.4826929304335,539.5250653867369,128.6574249267578,162.91416931152344,-140.24923146106354,-189.15455522104293
1019.389240971318,277.32708740234375,-156.1401898507438,18,0.0021939806,0.10206363,1.1806507e-06,0.0013998226,626.7592906951904,0,479.4008223922164,539.988417590106,135.82737731933594,141.49972534179688,-148.1209129100014,-164.15946679148624
1002.6342849731445,286.47705078125,-161.702867778903,19,0.0021939804,0.10206363,-3.030118e-06,0.0013998197,634.2501640319824,0,474.3533600701226,528.280922571818,129.4022979736328,157.07473754882812,-141.0670058372183,-182.33872972058774
1008.9478169193974,281.70172119140625,-158.75753854828184,20,0.0021939788,0.10206363,-4.879785e-06,0.0013998143,657.9740047454834,0,476.1594632466634,532.7883524011683,133.9722137451172,147.7294921875,-146.08418297201194,-171.43089412455177
991.9928102846499,295.7769775390625,-166.8837657471812,21,0.0021939783,0.10206363,-3.239586e-07,0.0013998218,656.4300060272217,0,462.0305089597349,529.9623010423448,136.51516723632812,159.26182556152344,-148.87601738405039,-184.891514110312
1015.0004309195059,296.91607666015625,-167.81191311401184,22,0.0021939771,0.10206363,3.6560882e-06,0.0013998179,682.7468872070312,0,469.5573195704707,545.4431081701208,128.9178924560547,167.9981689453125,-140.53519115872336,-195.08863506930032
994.6359589188187,303.51947021484375,-171.4088515138884,23,0.0021939843,0.10206363,-2.5490033e-06,0.0013998207,682.5158596038818,0,463.5493207860876,531.0866365785952,136.32626342773438,167.19320678710938,-148.66862540648575,-194.14907762129104
