train_loss,val_loss,r2_score,epoch,weight_mean,weight_std,grad_mean,grad_std,epoch_time_ms,split,train_loss_pos,train_loss_vel,val_loss_pos,val_loss_vel,r2_score_pos,r2_score_vel
627.9229914801462,337.79345703125,-174.45847616693158,1,0.002563869,0.11044525,1.089987e-06,0.0016130703,662.2698307037354,0,297.6396810327257,330.28331232070923,151.3173370361328,186.47613525390625,-167.6625214408803,-181.2544308929828
632.0288380214146,353.56256103515625,-182.450931805082,2,0.002563858,0.11044519,-1.0694482e-06,0.001613071,665.2700901031494,0,292.7120512553624,339.3167871747698,155.49050903320312,198.07203674316406,-172.31405526521849,-192.58780834494553
629.9329314913068,352.51605224609375,-181.88599687782818,3,0.0025638484,0.11044514,6.312709e-06,0.0016130575,699.6033191680908,0,304.6308282784053,325.30210290636336,154.71051025390625,197.8055419921875,-171.44464688536044,-192.32734687029588
634.7869208199637,350.43682861328125,-181.07775733257498,4,0.0025638393,0.11044509,-2.035502e-06,0.0016130687,690.4661655426025,0,306.14133385249545,328.64558955601285,157.7388153076172,192.697998046875,-174.8200801044177,-187.33543456073224
627.5549767357962,351.18780517578125,-181.10180730680779,5,0.0025638333,0.11044503,-2.878395e-06,0.001613069,688.0018711090088,0,299.4323184149606,328.12265975134716,152.74195861816406,198.44586181640625,-169.25044436386375,-192.95317024975182
625.4259649004255,330.0906982421875,-170.76171889069906,6,0.0025638246,0.11044498,-7.388758e-06,0.0016130538,704.1499614715576,0,297.14979423795427,328.27617018563404,152.29978942871094,177.79092407226562,-168.75759026097384,-172.76584752042427
626.0743935448783,342.701171875,-176.93702129825095,7,0.0025638181,0.11044492,1.0446513e-05,0.0016130399,704.2467594146729,0,289.7167773587363,336.3576167651585,152.48646545410156,190.2147216796875,-168.96566456198684,-184.90837803451507
614.8549699783325,343.83050537109375,-177.4400293559375,8,0.0025638046,0.11044486,-7.697238e-06,0.0016130543,670.8269119262695,0,285.63344512666976,329.2215232849121,151.7744598388672,192.05604553222656,-168.1720432579269,-186.70801545394806
621.4408573423113,345.61553955078125,-178.17130731416847,9,0.0025637946,0.1104448,7.150559e-06,0.0016130558,649.0039825439453,0,298.6881880760193,322.75266790390015,149.719482421875,195.8960723876953,-165.88150815175325,-190.46110647658372
628.4816421781268,333.01397705078125,-172.13762241496562,10,0.0025637846,0.11044475,5.186562e-06,0.001613064,656.2402248382568,0,295.8145606177194,332.6670812198094,151.532958984375,181.4810028076172,-167.9028596742966,-176.37238515563467
628.2277423313686,343.00665283203125,-177.0959824078987,11,0.0025637737,0.110444695,5.4938937e-06,0.0016130607,654.6051502227783,0,298.2304688521794,329.99727412632535,152.62770080566406,190.37893676757812,-169.12308942140947,-185.06887539438793
620.947794505528,346.5845642089844,-179.26249235909003,12,0.0025637678,0.110444635,-8.9503897e-07,0.0016130713,654.5259952545166,0,297.85388265337264,323.09391144343783,158.7187042236328,187.86585998535156,-175.91229160208437,-182.6126931160957
628.8138709749494,362.0469970703125,-186.36233357796775,13,0.0025637604,0.110444576,-2.8702639e-06,0.0016130693,655.7419300079346,0,295.7223503930228,333.0915224211557,152.06980895996094,209.9771728515625,-168.5012476203928,-204.2234195355427
625.4975459235055,350.77838134765625,-181.30095822949755,14,0.002563754,0.110444516,1.7873037e-06,0.001613071,643.665075302124,0,293.90190396990096,331.59564134052823,158.5587615966797,192.21963500976562,-175.7340150920943,-186.86790136690078
628.4785025460379,355.00347900390625,-182.7229644627053,15,0.0025637452,0.110444464,-8.243943e-06,0.0016130513,636.5141868591309,0,300.12843101365223,328.3500712939671,149.1945343017578,205.80892944335938,-165.29638634549605,-200.14954257991454
631.8663741520473,350.6044921875,-180.81027430033038,16,0.0025638246,0.11044498,5.1281913e-06,0.0016130637,634.9120140075684,0,306.3202070508684,325.546167918614,152.64755249023438,197.9569549560547,-169.14521666234606,-192.4753319383147
