train_loss,val_loss,r2_score,epoch,weight_mean,weight_std,grad_mean,grad_std,epoch_time_ms,split,train_loss_pos,train_loss_vel,val_loss_pos,val_loss_vel,r2_score_pos,r2_score_vel
564.7934596879142,113.29615783691406,-58.46870442775287,1,0.0023993317,0.10647949,5.8973274e-06,0.0016626738,524.4317054748535,0,318.59399131366183,246.19946922574724,59.782691955566406,53.513465881347656,-65.63545474198726,-51.30195411351848
362.341880934579,98.87846374511719,-51.43507208388387,2,0.0021802376,0.10591988,-4.2382007e-06,0.001662678,522.296667098999,0,190.46383040291923,171.87805080413818,59.957664489746094,38.92080307006836,-65.83048400549195,-37.03966016227577
265.55549962180004,52.11180877685547,-26.410823057166084,3,0.0019244518,0.10531132,1.7687398e-05,0.0016625916,533.0731868743896,0,141.59189084597998,123.96360964434487,28.336097717285156,23.77570915222168,-30.584204311309424,-22.237441803022747
174.59267326763697,37.21200180053711,-18.770801774318265,4,0.0016673709,0.10468954,7.283175e-06,0.0016626711,548.0892658233643,0,93.75416518960681,80.83850774594715,23.108638763427734,14.103362083435059,-24.75753285940722,-12.784070689229306
103.47774585655758,19.753328323364258,-9.42933060894314,5,0.0013224711,0.104110345,4.234091e-06,0.0016626792,575.2780437469482,0,56.574242072446005,46.90350377559662,11.31031608581543,8.443012237548828,-11.606793555132809,-7.251867662753469
55.293247835976736,7.246435165405273,-2.815892364556966,6,0.00093579426,0.10362199,3.558084e-06,0.0016626797,532.5429439544678,0,30.508195059640066,24.785052818911417,4.00244140625,3.2439939975738525,-3.46123274913509,-2.1705519799788418
27.074312797614507,4.524356365203857,-1.4069305557899134,7,0.0004939619,0.10328474,-2.4317458e-05,0.0016625071,515.023946762085,0,15.321061238646507,11.753251665404864,2.8552567958831787,1.6690996885299683,-2.182548807608684,-0.6313123039711428
12.346802547574043,2.3822429180145264,-0.26013528447178813,8,-5.570588e-05,0.10316424,2.9046292e-05,0.0016624278,525.3810882568359,0,7.052325293421745,5.294477246169533,1.3984414339065552,0.9838014245033264,-0.5587418001795659,0.03847123123598961
5.444456632648196,1.398725986480713,0.26922836649305726,9,-0.00068387476,0.10327359,5.8457877e-06,0.0016626717,513.185977935791,0,2.988427842834166,2.4560287874192,0.6883187890052795,0.7104071378707886,0.23278069266417278,0.30567604032194173
2.7333830105406896,1.187959909439087,0.38295642142497327,10,-0.001381247,0.10355989,-3.455214e-07,0.0016626832,507.9648494720459,0,1.4485833385427083,1.2847996717318892,0.5319690108299255,0.6559908986091614,0.40705251326514325,0.3588603295848033
1.612816896289587,0.941143274307251,0.5089810109922275,11,-0.002062787,0.1039852,1.1245376e-05,0.0016626427,493.0241107940674,0,0.8643690044326442,0.7484478891960212,0.45314234495162964,0.48800092935562134,0.49491491214304895,0.523047109841406
1.243812481207507,0.9193956851959229,0.5214142164378723,12,-0.002532623,0.104481965,7.181251e-06,0.001662666,499.39608573913574,0,0.6545537790017468,0.5892587018066219,0.42683473229408264,0.4925609529018402,0.5242381104679862,0.5185903224077586
0.9995722642966679,0.8577835559844971,0.5518260772671452,13,-0.002941905,0.105044544,3.7470745e-06,0.0016626756,482.8617572784424,0,0.5222223954541343,0.4773498699734254,0.42241668701171875,0.4353668689727783,0.5291625868813237,0.5744895676529667
0.853691550370838,0.8221503496170044,0.5716241955919295,14,-0.0033237024,0.10564292,7.694876e-06,0.0016626614,519.2022323608398,0,0.45463647813137087,0.39905507556561914,0.3876686096191406,0.43448176980018616,0.5678937624561067,0.5753546287277523
0.7429650348744222,0.8063923120498657,0.5797260766460706,15,-0.0035981608,0.10626926,2.7516455e-05,0.0016624517,510.41316986083984,0,0.381147744998868,0.36181729034121546,0.38182294368743896,0.42456933856010437,0.5744095046364388,0.5850426486557023
0.6542831087218863,0.7870429754257202,0.5892583670798234,16,-0.0038265046,0.10691112,-1.7194261e-05,0.0016625908,516.3037776947021,0,0.33915925455013557,0.31512385520285796,0.38070592284202576,0.40633705258369446,0.5756545672048108,0.602862166954836
0.5968711247135486,0.8224443197250366,0.5695049753746688,17,-0.0041478425,0.107541285,1.9632567e-05,0.0016625636,507.53307342529297,0,0.3101123806222209,0.2867587438917586,0.4164530038833618,0.4059913158416748,0.5358098743184727,0.603200076430865
0.5553637438320688,0.8044947981834412,0.5796145929729491,18,-0.0044629592,0.10818276,1.7596969e-06,0.0016626803,496.8242645263672,0,0.28554982000163626,0.2698139234312943,0.3969576060771942,0.40753719210624695,0.5575399880971474,0.6016891978487509
0.4971670779798712,0.7755792140960693,0.5949102616666814,19,-0.004673596,0.10883708,1.2553324e-05,0.0016626314,494.01187896728516,0,0.2564886795756008,0.2406783987036241,0.37998083233833313,0.3955983519554138,0.5764627732902539,0.6133577500431089
0.48269692954740356,0.7538082599639893,0.6066833214556152,20,-0.0048335246,0.10945017,5.29227e-06,0.0016626706,486.5860939025879,0,0.24385310586408845,0.23884382361679204,0.3634577691555023,0.39035049080848694,0.5948798400515976,0.6184868028596329
0.4331417501504932,0.7726021409034729,0.595776512457258,21,-0.00514036,0.110079825,7.4936474e-06,0.0016626628,497.9069232940674,0,0.2211753956175276,0.21196635513167297,0.3885563910007477,0.3840457499027252,0.5669042165835518,0.6246488083309643
0.40756255647699746,0.7360864877700806,0.6159914493604193,22,-0.005347822,0.11070937,-7.669095e-06,0.001662662,479.1378974914551,0,0.20669098324807628,0.20087157196498343,0.35401877760887146,0.3820676803588867,0.6054008031170114,0.6265820956038272
0.39243426440017565,0.7305269837379456,0.618448021609064,23,-0.0055095055,0.11130367,1.0709248e-06,0.0016626795,499.6788501739502,0,0.19136773685126432,0.2010665277152189,0.3578104078769684,0.3727165758609772,0.6011745463382783,0.6357214968798497
0.36850605925012914,0.7439330816268921,0.6112790165387352,24,-0.0057946867,0.11191379,4.199996e-05,0.0016621476,493.2730197906494,0,0.1839860021968239,0.1845200568537361,0.36681050062179565,0.37712258100509644,0.5911427921105268,0.6314152409669436
0.35397307980539544,0.731058657169342,0.6179027803230608,25,-0.0059845312,0.11251789,-8.030877e-06,0.0016626586,492.16318130493164,0,0.1755243742705456,0.17844870711477206,0.3619690537452698,0.36908960342407227,0.5965392037419444,0.6392663569041772
0.346752478208925,0.756766676902771,0.6039514377318855,26,-0.0062204567,0.11308553,-3.7924722e-06,0.0016626744,487.73813247680664,0,0.17049034365585872,0.17626213378805136,0.3821971118450165,0.3745695948600769,0.5739924463790308,0.6339104290847404
0.32651457955528584,0.7711087465286255,0.5971583627431329,27,-0.006337696,0.113669895,1.2368949e-05,0.0016626343,490.0341033935547,0,0.16463884845974722,0.1618757310123848,0.37905561923980713,0.39205315709114075,0.5774940415977992,0.6168226838884668
0.32631757356492536,0.7204225659370422,0.623190368783014,28,-0.0065277647,0.11425707,-1.421945e-06,0.0016626794,490.42201042175293,0,0.16204855396478837,0.16426901878522976,0.3606586158275604,0.3597639501094818,0.5979998543700995,0.6483808831959287
0.302959116574909,0.716416597366333,0.6259057832467056,29,-0.00687945,0.11483209,-1.7544493e-05,0.0016625854,498.97122383117676,0,0.1472703459938722,0.15568877011537552,0.34961751103401184,0.36679911613464355,0.6103065775153014,0.64150498897811
0.2931362618692219,0.7150130271911621,0.6261630340386491,30,-0.0070969625,0.11539499,3.3256336e-07,0.0015700503,490.0708198547363,0,0.13978613941331527,0.1533501224725374,0.3558633625507355,0.35914963483810425,0.6033447773277631,0.6489812907495351
0.29362861452890293,0.7297953963279724,0.6188210670533996,31,-0.0072036837,0.115953974,1.4205859e-05,0.0016626182,507.8599452972412,0,0.13871578498011722,0.15491282974835485,0.3575840890407562,0.3722113072872162,0.6014268076211742,0.636215326485625
0.287353865735765,0.7233786582946777,0.6219591914553535,32,-0.007380189,0.11650181,1.7163251e-06,0.001662677,514.2438411712646,0,0.1373325221606397,0.15002134367490985,0.3575490415096283,0.3658296465873718,0.6014658725762287,0.6424525103344783
0.2834180159760373,0.7187490463256836,0.6241840496312743,33,-0.007608516,0.11702682,3.2688396e-05,0.0016623555,504.4891834259033,0,0.1388331147442971,0.14458490020063305,0.35809603333473206,0.3606530427932739,0.6008561802419822,0.6475119190205665
0.2726239710380988,0.7182857394218445,0.6247210836716014,34,-0.0077487654,0.117562115,-1.5314043e-05,0.0016626075,503.0491352081299,0,0.13064540139332945,0.1419785688963852,0.3535704016685486,0.3647153377532959,0.6059005754374178,0.643541591905785
0.2600838273896703,0.7067283391952515,0.6308187192420547,35,-0.00799447,0.11810928,-2.904244e-05,0.0016624236,492.77281761169434,0,0.12632795020804874,0.13375587693216012,0.3470171093940735,0.35971125960350037,0.613205057662664,0.6484323808214454
0.26334337457748397,0.7245379686355591,0.6215931269022581,36,-0.008276312,0.11866119,1.3514614e-05,0.0016626233,491.96624755859375,0,0.1275861651437091,0.1357572085024523,0.35462820529937744,0.36990979313850403,0.6047215180269487,0.6384647357775675
0.25992603114406976,0.727665364742279,0.6196774195447514,37,-0.008480048,0.119211264,2.0286805e-05,0.0016625577,516.8287754058838,0,0.12133504432027362,0.13859098617519652,0.3602730333805084,0.36739233136177063,0.5984296353126997,0.6409252037768032
0.2576730040434216,0.7264249324798584,0.6195701955152877,38,-0.008422868,0.11973022,2.850616e-05,0.0016624335,487.72406578063965,0,0.1232453599139782,0.13442764394650503,0.37066733837127686,0.35575759410858154,0.5868438532555524,0.6522965377750229
0.2393201773520559,0.7372682094573975,0.6151160236984015,39,-0.00853522,0.12027216,-3.0647063e-06,0.0016626766,496.8829154968262,0,0.11760792307489153,0.12171225429379515,0.3583593964576721,0.37890884280204773,0.6005626283645855,0.6296694190322174
0.2537599244886743,0.7199519872665405,0.6241222836281126,40,-0.008717948,0.12077348,1.8152095e-05,0.0016625775,496.14906311035156,0,0.12140856052948427,0.13235136370972864,0.3504308760166168,0.3695211410522461,0.6093999782352393,0.6388445890209858
0.2402525876449155,0.6955386400222778,0.6374215547274019,41,-0.008881919,0.12131196,-1.9243962e-05,0.0016625649,494.3430423736572,0,0.11835724005608686,0.1218953478549208,0.3304855525493622,0.36505305767059326,0.6316315916962787,0.6432115177585251
0.23361730741869127,0.7111055850982666,0.6288130204173777,42,-0.009108138,0.12183962,1.9474908e-05,0.0014132049,481.3041687011719,0,0.1139932800184137,0.11962402690135475,0.3450738191604614,0.36603179574012756,0.6153711031212501,0.6422549377135054
0.23749672095956548,0.7379478216171265,0.614115311271862,43,-0.00910895,0.12235845,1.9591133e-05,0.0016625619,489.0468120574951,0,0.11491912510246038,0.12257759539144379,0.36810117959976196,0.3698466420173645,0.5897041653473386,0.6385264571963853
0.22980069099659367,0.7044638395309448,0.6318479404694564,44,-0.009172966,0.122867696,-3.015178e-05,0.0016624033,520.5078125,0,0.11082218737075371,0.11897850206254848,0.3481449782848358,0.356318861246109,0.6119479035605846,0.6517479773783281
0.22485964692064694,0.6919431686401367,0.6387696106616931,45,-0.009443802,0.123374656,-2.6065894e-05,0.0016624726,523.0820178985596,0,0.10361770172936044,0.12124194474225598,0.336444228887558,0.35549893975257874,0.6249898849669948,0.6525493363563915
0.21977234828019782,0.7066903114318848,0.631360854353066,46,-0.009528939,0.12387821,-1.0153703e-05,0.0016626477,538.7530326843262,0,0.10331237931469721,0.11645996868277766,0.3393893241882324,0.36730095744132996,0.6217071996579292,0.6410145090482027
0.21290172403678298,0.6998766660690308,0.6344227303504454,47,-0.0096706245,0.12437366,6.382573e-06,0.0016626673,532.8969955444336,0,0.10716986814181187,0.10573185611117099,0.3432910442352295,0.35658565163612366,0.6173582337431655,0.6514872269577253
0.20912682497873902,0.7148828506469727,0.6266221977793207,48,-0.009777412,0.12487702,1.7146467e-05,0.0016625883,513.0958557128906,0,0.09877461343005832,0.11035221136574234,0.35009974241256714,0.3647831380367279,0.6097690689798081,0.6434753265788333
0.22006926868510032,0.6964386701583862,0.6355480080002924,49,-0.009926055,0.12538537,2.3045136e-06,0.0016626776,518.2080268859863,0,0.104210527547236,0.11585874181972551,0.3513748049736023,0.34506386518478394,0.6083478487101988,0.6627481672903861
0.21117866993881762,0.7053498029708862,0.631925944998868,50,-0.010084017,0.1258757,-2.9388697e-05,0.0016624166,508.770227432251,0,0.09910503214424742,0.11207363809392389,0.34070026874542236,0.36464953422546387,0.6202459843152877,0.6436059056824484
0.20557857737211244,0.709046483039856,0.6293100299380158,51,-0.010310506,0.12638244,2.411403e-05,0.0016594033,514.1050815582275,0,0.10108778742142022,0.10449079001721527,0.35249340534210205,0.3565531075000763,0.6071010255613694,0.6515190343146622
0.21204154249945922,0.6934605240821838,0.6383521089103816,52,-0.010456497,0.1268808,1.6165503e-05,0.0016625986,517.5659656524658,0,0.10159146721707657,0.11045007457557533,0.33172351121902466,0.3617370128631592,0.6302517284581687,0.6464524893625945
0.2010950779741896,0.7043288946151733,0.6318671941000376,53,-0.010587782,0.12735237,-1.577775e-05,0.0014250765,519.010066986084,0,0.09426600261524852,0.10682907550861793,0.34882527589797974,0.3555036187171936,0.6111896248794335,0.6525447633206415
0.2105004171109093,0.6980308890342712,0.6350917231133927,54,-0.010623443,0.12786579,2.2852491e-05,0.0016625196,530.5233001708984,0,0.099604471353814,0.11089594553258005,0.34668612480163574,0.3513447642326355,0.6135739823147368,0.6566094639120486
0.20063712537687803,0.7030755877494812,0.6330381273731911,55,-0.009443802,0.123374656,9.691629e-06,0.0015996385,509.554386138916,0,0.09888957672020686,0.10174754927200931,0.3406883478164673,0.3623872399330139,0.6202592717149662,0.6458169830314159
