train_loss,val_loss,r2_score,epoch,weight_mean,weight_std,grad_mean,grad_std,epoch_time_ms,split,train_loss_pos,train_loss_vel,val_loss_pos,val_loss_vel,r2_score_pos,r2_score_vel
305.28505625548183,118.44485473632812,-66.60903311655481,1,0.0028292057,0.13542244,6.0361476e-06,0.002635209,386.2919807434082,0,101.92616573969524,203.3588900036282,43.72313690185547,74.72171783447266,-47.00235577518942,-86.21571045792021
124.54323606137876,66.14079284667969,-36.54154879853165,2,0.0028250806,0.13530293,1.3483294e-07,0.0026352163,399.691104888916,0,53.34378432344507,71.19945205582513,30.530893325805664,35.60989761352539,-32.51897661984738,-40.56412097721593
95.22337457868788,57.118072509765625,-31.4201064872043,3,0.002787866,0.13513501,1.3226169e-05,0.0026351826,397.81689643859863,0,43.27533239346963,51.94804206600896,26.370105743408203,30.747968673706055,-27.950969381858986,-34.88924359254962
84.89060776321976,54.0192756652832,-29.665109978611426,4,0.0027744232,0.1349494,2.2774328e-05,0.0026351162,385.7588768005371,0,39.23188466495938,45.65872288633276,24.82767105102539,29.191604614257812,-26.25757535503168,-33.072644602191176
79.82501607471042,50.94096374511719,-27.93477865745234,5,0.0027489457,0.13475561,-1.8420084e-05,0.0026351528,381.0992240905762,0,34.901209884219696,44.92380610218755,22.91861343383789,28.022348403930664,-24.161676720373542,-31.70788059453114
72.07324181662665,48.21467590332031,-26.397232105998235,6,0.0027431143,0.13456059,1.1062832e-05,0.0026351907,382.86709785461426,0,32.42694017622206,39.64630175519873,21.37476348876953,26.839914321899414,-22.466728928932415,-30.32773528306405
67.53250922097101,43.39956283569336,-23.669117374874755,7,0.0027403713,0.13435985,4.1853427e-06,0.002635212,385.67090034484863,0,30.553562588161892,36.978946403220846,19.009384155273438,24.390178680419922,-19.869848001458486,-27.468386748291024
64.04230995531435,40.49982452392578,-21.99968424554106,8,0.0027329505,0.1341554,-5.3759604e-06,0.0026352133,381.8948268890381,0,29.361002886736834,34.68130710389879,18.349864959716797,22.149959564208984,-19.145781127282927,-24.853587363799196
60.13784639040629,38.10254669189453,-20.651768108271256,9,0.0027128712,0.13395464,-4.859271e-06,0.002635214,381.21604919433594,0,27.076534699510646,33.06131168648049,16.874629974365234,21.227916717529297,-17.526163697321103,-23.777372519221412
55.20374577133744,35.0657958984375,-18.92883695064062,10,0.0027079163,0.13375442,8.769548e-06,0.0026352005,377.4409294128418,0,24.902564234203762,30.30118164751265,15.451804161071777,19.61399269104004,-15.964084767596887,-21.89358913368435
52.16119144580983,33.24839782714844,-17.891404689300717,11,0.002680262,0.13355464,-2.4896919e-05,0.002635098,379.8336982727051,0,23.774783977755792,28.386407441563076,14.782349586486816,18.466047286987305,-15.229110130788712,-20.553699247812723
49.09277235137092,30.340465545654297,-16.24160889871979,12,0.0026539634,0.13335724,3.578898e-05,0.0026349735,382.79128074645996,0,22.161526649086564,26.93124571111467,13.41847038269043,16.921995162963867,-13.73174696304587,-18.75147083439371
46.583105104940906,28.167387008666992,-15.02496394307668,13,0.0026156157,0.13316211,3.2515682e-06,0.0026352145,376.5301704406738,0,20.703378359476726,25.879726696897436,11.930898666381836,16.236488342285156,-12.098585396261672,-17.951342489891687
42.97064601050483,26.281299591064453,-13.946911329630948,14,0.0025804238,0.13296917,3.1060638e-06,0.0026352138,378.7977695465088,0,19.197150234822875,23.773495837494178,11.276866912841797,15.004433631896973,-11.380543024503858,-16.51327963475804
40.197256052935565,23.376724243164062,-12.286120054624043,15,0.0025646933,0.1327819,-1.1965599e-05,0.0026351893,381.12688064575195,0,17.366446843853705,22.830809169345432,10.286646842956543,13.090078353881836,-10.293409313190757,-14.27883079605733
37.49214528225087,22.11023712158203,-11.571199952119436,16,0.0025446387,0.1325945,-5.782644e-06,0.0026352094,381.4880847930908,0,16.622818840874565,20.869326401639867,9.588387489318848,12.521848678588867,-9.526810750239799,-13.615589153999071
35.7108656918561,19.443023681640625,-10.054063526527367,17,0.0025103712,0.13241284,1.5002582e-05,0.0026351726,381.7780017852783,0,15.849296898753554,19.861568839461714,8.450203895568848,10.992818832397461,-8.277232204965006,-11.830894848089727
33.120432473995066,17.99151039123535,-9.230549910631535,18,0.002475087,0.13223438,1.2659088e-05,0.0026351844,388.0500793457031,0,14.579177417137005,18.541255054650485,7.769626140594482,10.221883773803711,-7.53004575308047,-10.931054068182599
30.979467127058243,16.499595642089844,-8.38385027056747,19,0.0024367406,0.13206048,1.4402121e-05,0.0026351765,388.6902332305908,0,13.908156829851645,17.071310314867233,7.07774543762207,9.42185115814209,-6.770450124509263,-9.997250416625677
28.5954701812179,14.802591323852539,-7.41940344082607,20,0.0023722933,0.13189104,1.4734673e-05,0.002635174,385.27941703796387,0,12.750505208969116,15.844965042891326,6.329755783081055,8.472835540771484,-5.94925411576829,-8.889552765883849
